timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:22:42.229, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38008 MiB, 97887 MiB, 81 %, 139.06 W, 33
2026/06/23 22:22:43.229, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.43 W, 75
2026/06/23 22:22:43.229, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 33 %, 124.34 W, 33
2026/06/23 22:22:43.229, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 23 %, 116.97 W, 33
2026/06/23 22:22:43.230, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38008 MiB, 97887 MiB, 13 %, 133.08 W, 33
2026/06/23 22:22:44.230, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 515.56 W, 65
2026/06/23 22:22:44.230, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 65 %, 123.56 W, 32
2026/06/23 22:22:44.230, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 59 %, 113.86 W, 33
2026/06/23 22:22:44.230, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38008 MiB, 97887 MiB, 13 %, 105.36 W, 33
2026/06/23 22:22:45.231, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 374.27 W, 64
2026/06/23 22:22:45.231, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 29 %, 121.94 W, 32
2026/06/23 22:22:45.231, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 58 %, 131.78 W, 33
2026/06/23 22:22:45.231, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 38008 MiB, 97887 MiB, 9 %, 103.28 W, 32
2026/06/23 22:22:46.232, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.42 W, 63
2026/06/23 22:22:46.232, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 54 %, 124.61 W, 33
2026/06/23 22:22:46.232, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 51 %, 124.81 W, 33
2026/06/23 22:22:46.232, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 15 %, 112.41 W, 32
2026/06/23 22:22:47.232, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.17 W, 63
2026/06/23 22:22:47.233, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 34 %, 121.19 W, 32
2026/06/23 22:22:47.233, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 6 %, 113.75 W, 32
2026/06/23 22:22:47.233, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 48 %, 113.84 W, 33
2026/06/23 22:22:48.233, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 95 %, 401.16 W, 72
2026/06/23 22:22:48.233, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 64 %, 119.25 W, 32
2026/06/23 22:22:48.234, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 76 %, 113.50 W, 33
2026/06/23 22:22:48.234, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 21 %, 113.29 W, 32
2026/06/23 22:22:49.234, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.48 W, 72
