timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:51:05.437, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.81 W, 71
2026/06/23 22:51:06.438, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.41 W, 70
2026/06/23 22:51:07.438, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.48 W, 72
2026/06/23 22:51:08.438, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.17 W, 72
2026/06/23 22:51:09.439, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.40 W, 73
2026/06/23 22:51:10.439, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 430.80 W, 62
2026/06/23 22:51:11.440, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.78 W, 62
2026/06/23 22:51:12.440, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 363.51 W, 61
2026/06/23 22:51:13.440, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 494.62 W, 71
2026/06/23 22:51:14.440, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.58 W, 72
2026/06/23 22:51:15.441, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.10 W, 72
2026/06/23 22:51:16.441, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.72 W, 73
2026/06/23 22:51:17.442, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.40 W, 73
2026/06/23 22:51:18.442, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.69 W, 73
2026/06/23 22:51:19.442, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.01 W, 74
2026/06/23 22:51:20.443, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 435.77 W, 64
2026/06/23 22:51:21.443, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 380.00 W, 63
2026/06/23 22:51:22.443, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 368.62 W, 63
2026/06/23 22:51:23.444, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 497.54 W, 72
2026/06/23 22:51:24.444, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.37 W, 73
2026/06/23 22:51:25.444, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.39 W, 74
2026/06/23 22:51:26.445, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 601.56 W, 74
2026/06/23 22:51:27.445, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.09 W, 75
2026/06/23 22:51:28.445, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.36 W, 75
2026/06/23 22:51:29.446, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.58 W, 75
2026/06/23 22:51:30.446, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.15 W, 74
2026/06/23 22:51:31.447, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.02 W, 76
2026/06/23 22:51:32.447, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 557.16 W, 67
2026/06/23 22:51:33.447, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.77 W, 65
2026/06/23 22:51:34.447, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.02 W, 65
2026/06/23 22:51:35.448, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 374.50 W, 64
2026/06/23 22:51:36.448, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 569.53 W, 74
2026/06/23 22:51:37.449, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 600.37 W, 75
2026/06/23 22:51:38.451, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.86 W, 75
2026/06/23 22:51:39.452, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.94 W, 75
2026/06/23 22:51:40.452, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.73 W, 76
2026/06/23 22:51:41.453, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.67 W, 76
2026/06/23 22:51:42.453, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.70 W, 76
2026/06/23 22:51:43.453, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.11 W, 76
2026/06/23 22:51:44.454, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.08 W, 77
2026/06/23 22:51:45.454, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 499.86 W, 67
2026/06/23 22:51:46.454, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.83 W, 66
2026/06/23 22:51:47.455, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.93 W, 66
2026/06/23 22:51:48.455, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 402.01 W, 71
2026/06/23 22:51:49.456, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 613.04 W, 75
2026/06/23 22:51:50.456, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 593.63 W, 75
2026/06/23 22:51:51.457, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.88 W, 76
2026/06/23 22:51:52.458, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.17 W, 76
2026/06/23 22:51:53.459, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.16 W, 76
2026/06/23 22:51:54.459, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.46 W, 77
2026/06/23 22:51:55.459, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.84 W, 76
2026/06/23 22:51:56.460, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.17 W, 78
2026/06/23 22:51:57.460, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.91 W, 77
2026/06/23 22:51:58.461, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.99 W, 76
2026/06/23 22:51:59.461, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.76 W, 78
2026/06/23 22:52:00.461, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.10 W, 78
2026/06/23 22:52:01.462, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 398.86 W, 68
2026/06/23 22:52:02.462, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.09 W, 67
2026/06/23 22:52:03.462, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 377.46 W, 67
2026/06/23 22:52:04.463, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 474.64 W, 75
2026/06/23 22:52:05.463, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.05 W, 76
2026/06/23 22:52:06.464, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 591.52 W, 77
2026/06/23 22:52:07.464, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.91 W, 76
2026/06/23 22:52:08.464, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.79 W, 77
2026/06/23 22:52:09.465, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 601.44 W, 78
2026/06/23 22:52:10.465, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.77 W, 78
2026/06/23 22:52:11.466, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.77 W, 77
2026/06/23 22:52:12.466, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.02 W, 78
2026/06/23 22:52:13.466, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.14 W, 77
2026/06/23 22:52:14.467, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.95 W, 78
2026/06/23 22:52:15.467, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.19 W, 78
2026/06/23 22:52:16.468, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 540.60 W, 70
2026/06/23 22:52:17.468, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 379.38 W, 68
2026/06/23 22:52:18.468, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.27 W, 68
2026/06/23 22:52:19.468, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.05 W, 67
2026/06/23 22:52:20.469, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 567.79 W, 76
2026/06/23 22:52:21.469, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 592.11 W, 75
2026/06/23 22:52:22.469, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.91 W, 78
2026/06/23 22:52:23.470, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.88 W, 77
2026/06/23 22:52:24.470, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.85 W, 78
2026/06/23 22:52:25.470, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 595.69 W, 78
2026/06/23 22:52:26.471, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.42 W, 78
2026/06/23 22:52:27.471, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.77 W, 78
2026/06/23 22:52:28.472, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.95 W, 78
2026/06/23 22:52:29.472, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.69 W, 77
2026/06/23 22:52:30.472, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.94 W, 78
2026/06/23 22:52:31.473, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 522.48 W, 69
2026/06/23 22:52:32.473, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 380.22 W, 68
2026/06/23 22:52:33.473, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 379.51 W, 68
2026/06/23 22:52:34.474, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 379.07 W, 67
2026/06/23 22:52:35.474, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 570.16 W, 76
2026/06/23 22:52:36.474, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.91 W, 77
2026/06/23 22:52:37.475, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.22 W, 77
2026/06/23 22:52:38.475, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.34 W, 78
2026/06/23 22:52:39.476, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.68 W, 76
2026/06/23 22:52:40.476, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 605.40 W, 78
2026/06/23 22:52:41.477, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.25 W, 78
2026/06/23 22:52:42.477, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.19 W, 78
2026/06/23 22:52:43.477, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.59 W, 78
2026/06/23 22:52:44.478, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.56 W, 78
2026/06/23 22:52:45.478, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.87 W, 79
2026/06/23 22:52:46.478, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 483.10 W, 69
2026/06/23 22:52:47.479, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 380.61 W, 68
2026/06/23 22:52:48.479, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.80 W, 68
2026/06/23 22:52:49.480, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 409.37 W, 75
2026/06/23 22:52:50.480, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 611.22 W, 76
2026/06/23 22:52:51.480, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.19 W, 77
2026/06/23 22:52:52.481, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.18 W, 78
2026/06/23 22:52:53.481, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.15 W, 77
2026/06/23 22:52:54.481, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.11 W, 77
2026/06/23 22:52:55.482, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.78 W, 78
2026/06/23 22:52:56.482, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.58 W, 78
2026/06/23 22:52:57.483, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.12 W, 78
2026/06/23 22:52:58.483, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.12 W, 78
2026/06/23 22:52:59.483, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.99 W, 78
2026/06/23 22:53:00.484, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.51 W, 79
2026/06/23 22:53:01.484, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.74 W, 79
2026/06/23 22:53:02.484, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 421.62 W, 69
2026/06/23 22:53:03.485, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 379.92 W, 68
2026/06/23 22:53:04.485, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 379.09 W, 67
2026/06/23 22:53:05.486, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 454.59 W, 76
2026/06/23 22:53:06.486, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.34 W, 77
2026/06/23 22:53:07.486, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.60 W, 77
2026/06/23 22:53:08.487, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.27 W, 78
2026/06/23 22:53:09.487, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.37 W, 76
2026/06/23 22:53:10.487, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.50 W, 77
2026/06/23 22:53:11.488, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.98 W, 77
2026/06/23 22:53:12.488, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.16 W, 78
2026/06/23 22:53:13.488, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.93 W, 78
2026/06/23 22:53:14.488, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.51 W, 78
2026/06/23 22:53:15.489, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.62 W, 78
2026/06/23 22:53:16.489, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.64 W, 78
2026/06/23 22:53:17.490, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.55 W, 79
2026/06/23 22:53:18.490, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 594.55 W, 78
2026/06/23 22:53:19.490, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 451.76 W, 69
2026/06/23 22:53:20.491, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 379.44 W, 68
2026/06/23 22:53:21.491, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.52 W, 67
2026/06/23 22:53:22.492, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 96 %, 395.39 W, 73
2026/06/23 22:53:23.492, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 609.85 W, 75
2026/06/23 22:53:24.493, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.87 W, 78
2026/06/23 22:53:25.493, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.56 W, 76
2026/06/23 22:53:26.493, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.10 W, 78
2026/06/23 22:53:27.494, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.41 W, 78
2026/06/23 22:53:28.494, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.39 W, 77
2026/06/23 22:53:29.495, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.18 W, 78
2026/06/23 22:53:30.496, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.68 W, 78
2026/06/23 22:53:31.496, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.68 W, 78
2026/06/23 22:53:32.496, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.31 W, 78
