timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:27:59.234, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 24 %, 138.96 W, 36
2026/06/23 22:27:59.234, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 47 %, 125.51 W, 35
2026/06/23 22:28:00.234, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 582.01 W, 70
2026/06/23 22:28:00.235, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 47 %, 132.68 W, 36
2026/06/23 22:28:00.235, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 75 %, 147.20 W, 36
2026/06/23 22:28:00.235, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 45 %, 124.25 W, 34
2026/06/23 22:28:01.235, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.49 W, 66
2026/06/23 22:28:01.235, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 75 %, 136.45 W, 37
2026/06/23 22:28:01.235, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 65 %, 149.12 W, 37
2026/06/23 22:28:01.236, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 64 %, 128.48 W, 35
2026/06/23 22:28:02.236, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.62 W, 66
2026/06/23 22:28:02.236, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 71 %, 142.05 W, 37
2026/06/23 22:28:02.236, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 74 %, 149.47 W, 37
2026/06/23 22:28:02.236, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 17 %, 115.88 W, 34
2026/06/23 22:28:03.237, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.34 W, 65
2026/06/23 22:28:03.237, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 82 %, 136.87 W, 37
2026/06/23 22:28:03.237, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 75 %, 151.48 W, 37
2026/06/23 22:28:03.237, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 22 %, 104.59 W, 34
2026/06/23 22:28:04.237, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 178.51 W, 60
2026/06/23 22:28:04.238, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 68 %, 134.44 W, 37
2026/06/23 22:28:04.238, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 70 %, 149.81 W, 37
2026/06/23 22:28:04.238, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 28 %, 116.46 W, 35
2026/06/23 22:28:05.238, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 556.12 W, 74
2026/06/23 22:28:05.238, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 74 %, 127.70 W, 37
2026/06/23 22:28:05.238, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 73 %, 150.13 W, 37
2026/06/23 22:28:05.239, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 51 %, 125.10 W, 35
2026/06/23 22:28:06.239, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.62 W, 76
2026/06/23 22:28:06.239, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 71 %, 131.62 W, 37
2026/06/23 22:28:06.239, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 71 %, 143.08 W, 37
2026/06/23 22:28:06.239, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 49 %, 117.54 W, 35
2026/06/23 22:28:07.240, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.20 W, 75
2026/06/23 22:28:07.240, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 47 %, 135.38 W, 37
2026/06/23 22:28:07.240, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 77 %, 153.86 W, 37
2026/06/23 22:28:07.240, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 79 %, 123.38 W, 35
2026/06/23 22:28:08.240, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.16 W, 76
2026/06/23 22:28:08.241, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 82 %, 137.54 W, 37
2026/06/23 22:28:08.241, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 61 %, 151.99 W, 37
2026/06/23 22:28:08.241, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 53 %, 128.78 W, 35
