timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:58:07.360, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 353.12 W, 49
2026/06/23 22:58:08.361, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 437.57 W, 60
2026/06/23 22:58:09.361, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.92 W, 61
2026/06/23 22:58:10.361, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.27 W, 62
2026/06/23 22:58:11.362, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 99 %, 557.16 W, 54
2026/06/23 22:58:12.362, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 355.61 W, 52
2026/06/23 22:58:13.362, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 353.77 W, 52
2026/06/23 22:58:14.363, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 354.27 W, 51
2026/06/23 22:58:15.363, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 463.05 W, 61
2026/06/23 22:58:16.363, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 610.99 W, 64
2026/06/23 22:58:17.364, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.55 W, 64
2026/06/23 22:58:18.364, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 592.66 W, 64
2026/06/23 22:58:19.364, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 577.37 W, 66
2026/06/23 22:58:20.365, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 360.26 W, 54
2026/06/23 22:58:21.365, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 358.47 W, 54
2026/06/23 22:58:22.365, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 358.71 W, 54
2026/06/23 22:58:23.366, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 501.52 W, 64
2026/06/23 22:58:24.366, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 593.56 W, 65
2026/06/23 22:58:25.367, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.58 W, 66
2026/06/23 22:58:26.367, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.14 W, 67
2026/06/23 22:58:27.367, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 591.39 W, 67
2026/06/23 22:58:28.368, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.24 W, 68
2026/06/23 22:58:29.368, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 472.38 W, 57
2026/06/23 22:58:30.369, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 361.86 W, 56
2026/06/23 22:58:31.369, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 361.94 W, 56
2026/06/23 22:58:32.369, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 281.70 W, 51
2026/06/23 22:58:33.370, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 609.86 W, 66
2026/06/23 22:58:34.370, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 606.59 W, 68
2026/06/23 22:58:35.371, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.85 W, 68
2026/06/23 22:58:36.371, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.11 W, 68
2026/06/23 22:58:37.372, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.80 W, 68
2026/06/23 22:58:38.372, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.86 W, 68
2026/06/23 22:58:39.372, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.18 W, 70
2026/06/23 22:58:40.373, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 462.01 W, 59
2026/06/23 22:58:41.373, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 369.90 W, 58
2026/06/23 22:58:42.375, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.18 W, 58
2026/06/23 22:58:43.375, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 291.70 W, 54
2026/06/23 22:58:44.375, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 555.67 W, 68
2026/06/23 22:58:45.376, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.60 W, 69
2026/06/23 22:58:46.376, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.56 W, 70
2026/06/23 22:58:47.376, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.59 W, 70
2026/06/23 22:58:48.377, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.09 W, 70
2026/06/23 22:58:49.377, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.42 W, 70
2026/06/23 22:58:50.378, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.45 W, 71
2026/06/23 22:58:51.378, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.79 W, 71
2026/06/23 22:58:52.378, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.41 W, 72
2026/06/23 22:58:53.379, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 407.49 W, 61
2026/06/23 22:58:54.379, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 366.51 W, 60
2026/06/23 22:58:55.379, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 365.83 W, 60
2026/06/23 22:58:56.380, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 25 %, 252.68 W, 58
2026/06/23 22:58:57.380, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 383.27 W, 59
2026/06/23 22:58:58.381, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 367.43 W, 59
2026/06/23 22:58:59.381, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 366.29 W, 59
2026/06/23 22:59:00.382, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 328.04 W, 68
2026/06/23 22:59:01.382, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 573.15 W, 60
2026/06/23 22:59:02.382, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 367.76 W, 59
2026/06/23 22:59:03.383, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 366.22 W, 58
2026/06/23 22:59:04.383, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 340.06 W, 55
2026/06/23 22:59:05.384, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 566.09 W, 69
2026/06/23 22:59:06.384, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.99 W, 69
2026/06/23 22:59:07.384, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 392.15 W, 59
2026/06/23 22:59:08.385, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 366.07 W, 59
2026/06/23 22:59:09.385, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 365.72 W, 59
2026/06/23 22:59:10.385, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 88 %, 208.35 W, 67
2026/06/23 22:59:11.386, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.29 W, 68
2026/06/23 22:59:12.386, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.35 W, 69
2026/06/23 22:59:13.387, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.75 W, 70
2026/06/23 22:59:14.387, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 441.79 W, 60
2026/06/23 22:59:15.387, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 366.92 W, 59
2026/06/23 22:59:16.388, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 365.52 W, 59
2026/06/23 22:59:17.388, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 418.89 W, 68
2026/06/23 22:59:18.388, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 606.77 W, 70
2026/06/23 22:59:19.389, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 597.87 W, 70
2026/06/23 22:59:20.389, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.21 W, 71
2026/06/23 22:59:21.389, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.57 W, 71
2026/06/23 22:59:22.390, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 452.29 W, 61
2026/06/23 22:59:23.390, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 367.34 W, 60
2026/06/23 22:59:24.391, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 366.10 W, 60
2026/06/23 22:59:25.391, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 468.25 W, 70
2026/06/23 22:59:26.391, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 595.18 W, 70
2026/06/23 22:59:27.392, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.54 W, 71
2026/06/23 22:59:28.392, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.55 W, 71
2026/06/23 22:59:29.392, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.86 W, 72
2026/06/23 22:59:30.393, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.53 W, 72
2026/06/23 22:59:31.393, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 518.63 W, 63
2026/06/23 22:59:32.394, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 368.39 W, 61
2026/06/23 22:59:33.394, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 368.14 W, 61
2026/06/23 22:59:34.394, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 26 %, 341.66 W, 61
2026/06/23 22:59:35.395, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 519.55 W, 71
2026/06/23 22:59:36.395, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.66 W, 72
2026/06/23 22:59:37.396, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.85 W, 72
2026/06/23 22:59:38.396, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.53 W, 72
2026/06/23 22:59:39.396, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.35 W, 72
2026/06/23 22:59:40.397, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.73 W, 73
2026/06/23 22:59:41.397, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.01 W, 73
2026/06/23 22:59:42.398, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 513.98 W, 63
2026/06/23 22:59:43.398, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.34 W, 63
2026/06/23 22:59:44.398, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 361.10 W, 62
2026/06/23 22:59:45.399, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 18 %, 340.06 W, 58
2026/06/23 22:59:46.399, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 405.30 W, 71
2026/06/23 22:59:47.399, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.02 W, 72
2026/06/23 22:59:48.400, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.20 W, 72
2026/06/23 22:59:49.400, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.68 W, 73
2026/06/23 22:59:50.401, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.34 W, 73
2026/06/23 22:59:51.401, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 595.69 W, 73
2026/06/23 22:59:52.401, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.18 W, 74
2026/06/23 22:59:53.425, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.40 W, 73
2026/06/23 22:59:54.425, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.99 W, 75
2026/06/23 22:59:55.426, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 496.76 W, 64
2026/06/23 22:59:56.426, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.14 W, 63
2026/06/23 22:59:57.427, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 369.34 W, 63
2026/06/23 22:59:58.427, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 343.58 W, 59
2026/06/23 22:59:59.427, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 367.33 W, 63
2026/06/23 23:00:00.428, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.51 W, 62
2026/06/23 23:00:01.428, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.10 W, 62
2026/06/23 23:00:02.429, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 393.18 W, 71
2026/06/23 23:00:03.429, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 574.16 W, 72
2026/06/23 23:00:04.429, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 392.64 W, 62
2026/06/23 23:00:05.430, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.31 W, 62
2026/06/23 23:00:06.430, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 374.51 W, 62
2026/06/23 23:00:07.430, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 255.95 W, 70
2026/06/23 23:00:08.431, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 590.77 W, 72
2026/06/23 23:00:09.431, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 586.60 W, 64
2026/06/23 23:00:10.432, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.20 W, 62
2026/06/23 23:00:11.432, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 369.05 W, 61
2026/06/23 23:00:12.433, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.19 W, 61
2026/06/23 23:00:13.433, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 261.23 W, 70
2026/06/23 23:00:14.433, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 606.58 W, 71
2026/06/23 23:00:15.434, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.79 W, 71
2026/06/23 23:00:16.434, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.20 W, 72
2026/06/23 23:00:17.435, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 406.63 W, 62
2026/06/23 23:00:18.435, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.05 W, 61
2026/06/23 23:00:19.435, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 369.48 W, 61
2026/06/23 23:00:20.436, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 425.66 W, 70
2026/06/23 23:00:21.436, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.77 W, 72
2026/06/23 23:00:22.436, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 605.55 W, 71
2026/06/23 23:00:23.437, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.30 W, 72
2026/06/23 23:00:24.437, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.40 W, 73
2026/06/23 23:00:25.480, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 398.90 W, 63
2026/06/23 23:00:26.481, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.25 W, 62
2026/06/23 23:00:27.481, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.26 W, 62
2026/06/23 23:00:28.481, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 188.72 W, 56
2026/06/23 23:00:29.482, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 520.38 W, 71
2026/06/23 23:00:30.482, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.33 W, 72
2026/06/23 23:00:31.482, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.35 W, 73
2026/06/23 23:00:32.483, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.70 W, 73
2026/06/23 23:00:33.483, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 588.67 W, 73
2026/06/23 23:00:34.484, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.14 W, 74
2026/06/23 23:00:35.484, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 418.04 W, 63
2026/06/23 23:00:36.484, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.69 W, 63
2026/06/23 23:00:37.485, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.21 W, 62
2026/06/23 23:00:38.485, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 0 %, 234.90 W, 57
2026/06/23 23:00:39.486, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.98 W, 71
2026/06/23 23:00:40.486, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.57 W, 72
2026/06/23 23:00:41.487, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.55 W, 72
2026/06/23 23:00:42.487, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.66 W, 74
2026/06/23 23:00:43.488, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.05 W, 72
2026/06/23 23:00:44.488, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 593.88 W, 73
2026/06/23 23:00:45.488, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.80 W, 74
2026/06/23 23:00:46.489, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 569.38 W, 66
2026/06/23 23:00:47.489, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.10 W, 64
2026/06/23 23:00:48.490, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.45 W, 63
2026/06/23 23:00:49.490, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 359.80 W, 63
2026/06/23 23:00:50.490, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 309.05 W, 72
2026/06/23 23:00:51.491, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.39 W, 73
2026/06/23 23:00:52.491, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.77 W, 74
2026/06/23 23:00:53.492, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.70 W, 74
2026/06/23 23:00:54.492, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.13 W, 73
2026/06/23 23:00:55.492, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.56 W, 73
