timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:13:58.629, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 595.67 W, 69
2026/06/23 22:13:58.629, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 72 %, 128.78 W, 35
2026/06/23 22:13:58.629, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 85 %, 141.52 W, 35
2026/06/23 22:13:58.630, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 24 %, 125.60 W, 35
2026/06/23 22:13:59.630, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 603.53 W, 70
2026/06/23 22:13:59.630, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 50 %, 138.04 W, 35
2026/06/23 22:13:59.630, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 83 %, 137.72 W, 35
2026/06/23 22:13:59.631, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 74 %, 134.28 W, 35
2026/06/23 22:14:00.631, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 599.59 W, 69
2026/06/23 22:14:00.632, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 36 %, 139.90 W, 34
2026/06/23 22:14:00.633, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 60 %, 135.76 W, 35
2026/06/23 22:14:00.633, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 73 %, 137.53 W, 35
2026/06/23 22:14:01.633, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 599.38 W, 70
2026/06/23 22:14:01.633, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 40 %, 135.50 W, 35
2026/06/23 22:14:01.633, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 41 %, 119.54 W, 34
2026/06/23 22:14:01.633, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 62 %, 139.80 W, 35
2026/06/23 22:14:02.634, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 600.29 W, 69
2026/06/23 22:14:02.634, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 82 %, 142.48 W, 35
2026/06/23 22:14:02.634, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 34 %, 120.32 W, 34
2026/06/23 22:14:02.634, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 73 %, 136.19 W, 35
2026/06/23 22:14:03.634, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 599.05 W, 70
2026/06/23 22:14:03.635, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 93 %, 145.91 W, 35
2026/06/23 22:14:03.635, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 30 %, 118.60 W, 34
2026/06/23 22:14:03.635, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 66 %, 141.67 W, 35
2026/06/23 22:14:04.635, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 601.14 W, 71
2026/06/23 22:14:04.635, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 81 %, 145.97 W, 35
2026/06/23 22:14:04.636, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 65 %, 129.96 W, 35
2026/06/23 22:14:04.636, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 76 %, 143.03 W, 35
2026/06/23 22:14:05.636, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 601.11 W, 71
2026/06/23 22:14:05.636, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 82 %, 143.53 W, 35
2026/06/23 22:14:05.636, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20104 MiB, 97887 MiB, 46 %, 134.05 W, 34
2026/06/23 22:14:05.636, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 48 %, 139.32 W, 35
2026/06/23 22:14:06.637, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 467.96 W, 61
2026/06/23 22:14:06.646, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 87 %, 144.04 W, 35
2026/06/23 22:14:06.646, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20123 MiB, 97887 MiB, 71 %, 135.39 W, 34
2026/06/23 22:14:06.646, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 52 %, 140.86 W, 35
2026/06/23 22:14:07.646, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 373.21 W, 60
2026/06/23 22:14:07.646, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 97 %, 148.76 W, 35
2026/06/23 22:14:07.646, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 20854 MiB, 97887 MiB, 29 %, 123.03 W, 35
2026/06/23 22:14:07.647, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 64 %, 141.98 W, 35
2026/06/23 22:14:08.647, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 372.64 W, 60
2026/06/23 22:14:08.647, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 85 %, 147.32 W, 35
2026/06/23 22:14:08.647, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 21948 MiB, 97887 MiB, 62 %, 145.15 W, 35
2026/06/23 22:14:08.647, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 79 %, 140.51 W, 35
2026/06/23 22:14:09.647, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 372.90 W, 60
2026/06/23 22:14:09.648, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 94 %, 149.91 W, 36
2026/06/23 22:14:09.648, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 21722 MiB, 97887 MiB, 17 %, 118.91 W, 34
2026/06/23 22:14:09.648, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 80 %, 145.25 W, 35
2026/06/23 22:14:10.648, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 611.12 W, 70
2026/06/23 22:14:10.649, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 78 %, 147.54 W, 35
2026/06/23 22:14:10.649, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 24100 MiB, 97887 MiB, 38 %, 126.05 W, 35
2026/06/23 22:14:10.649, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 78 %, 146.10 W, 35
2026/06/23 22:14:11.649, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 588.84 W, 69
2026/06/23 22:14:11.649, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 89 %, 137.83 W, 36
2026/06/23 22:14:11.649, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 25126 MiB, 97887 MiB, 69 %, 135.31 W, 35
2026/06/23 22:14:11.650, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 76 %, 148.21 W, 35
2026/06/23 22:14:12.650, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 599.47 W, 71
2026/06/23 22:14:12.650, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 60 %, 147.22 W, 35
2026/06/23 22:14:12.650, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 25126 MiB, 97887 MiB, 40 %, 138.15 W, 35
2026/06/23 22:14:12.650, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 81 %, 144.72 W, 35
2026/06/23 22:14:13.650, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 599.84 W, 71
2026/06/23 22:14:13.651, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 96 %, 147.38 W, 36
2026/06/23 22:14:13.651, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 25126 MiB, 97887 MiB, 57 %, 131.27 W, 35
2026/06/23 22:14:13.651, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 83 %, 149.87 W, 35
2026/06/23 22:14:14.651, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 599.95 W, 72
2026/06/23 22:14:14.652, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 87 %, 151.32 W, 36
2026/06/23 22:14:14.652, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 25126 MiB, 97887 MiB, 91 %, 141.14 W, 35
2026/06/23 22:14:14.652, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 84 %, 151.33 W, 36
2026/06/23 22:14:15.652, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 594.56 W, 72
2026/06/23 22:14:15.652, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 94 %, 151.88 W, 36
2026/06/23 22:14:15.652, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 25126 MiB, 97887 MiB, 74 %, 147.85 W, 36
2026/06/23 22:14:15.653, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 84 %, 151.35 W, 36
2026/06/23 22:14:16.653, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 603.74 W, 72
2026/06/23 22:14:16.653, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 91 %, 150.19 W, 36
2026/06/23 22:14:16.653, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 25126 MiB, 97887 MiB, 83 %, 140.17 W, 36
2026/06/23 22:14:16.653, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 13793 MiB, 97887 MiB, 84 %, 154.18 W, 36
2026/06/23 22:14:17.654, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84627 MiB, 97887 MiB, 100 %, 600.27 W, 72
2026/06/23 22:14:17.654, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 30246 MiB, 97887 MiB, 90 %, 146.78 W, 36
